word,course,date,topic,subtopic,emojiRating 
completely,209,2018-12-27 00:00:00,instructors,Always willing to explain concepts,2
inaccessible,209,2018-12-27 00:00:00,instructors,Always willing to explain concepts,2
outside,209,2018-12-27 00:00:00,instructors,Always willing to explain concepts,2
class,209,2018-12-27 00:00:00,instructors,Always willing to explain concepts,2
,209,2018-12-27 00:00:00,instructors,Always willing to explain concepts,2
results,209,2018-12-27 00:00:00,instructors,Always willing to explain concepts,2
bigger,209,2018-12-27 00:00:00,instructors,Always willing to explain concepts,2
time,209,2018-12-27 00:00:00,instructors,Always willing to explain concepts,2
commitment,209,2018-12-27 00:00:00,instructors,Always willing to explain concepts,2
would,209,2018-12-27 00:00:00,instructors,Always willing to explain concepts,2
otherwise,209,2018-12-27 00:00:00,instructors,Always willing to explain concepts,2
necessary,209,2018-12-27 00:00:00,instructors,Always willing to explain concepts,2
,266,2018-08-13 00:00:00,async,Lectures are confusing and difficult,3
lectures,266,2018-08-13 00:00:00,async,Lectures are confusing and difficult,3
really,266,2018-08-13 00:00:00,async,Lectures are confusing and difficult,3
value,266,2018-08-13 00:00:00,async,Lectures are confusing and difficult,3
class:,266,2018-08-13 00:00:00,async,Lectures are confusing and difficult,3
readings,266,2018-08-13 00:00:00,async,Lectures are confusing and difficult,3
projects,266,2018-08-13 00:00:00,async,Lectures are confusing and difficult,3
async,266,2018-08-13 00:00:00,async,Lectures are confusing and difficult,3
ok,266,2018-08-13 00:00:00,async,Lectures are confusing and difficult,3
amazing,266,2018-08-13 00:00:00,async,Lectures are confusing and difficult,3
bs,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
pretty,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
straight,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
forward,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
generally,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
generous,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
grading,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
(his,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
first,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
semester),200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
short,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
amount,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
time,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
gave,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
outside,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
class,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
liked,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
style,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
generally,200,2019-01-29 00:00:00,instructors,Lectures are confusing and difficult,3
prepared,266,2018-06-08 00:00:00,instructors,Class discussion,2
cold,266,2018-06-08 00:00:00,instructors,Class discussion,2
calling,266,2018-06-08 00:00:00,instructors,Class discussion,2
sync,266,2018-06-08 00:00:00,instructors,Class discussion,2
sessions,266,2018-06-08 00:00:00,instructors,Class discussion,2
difficult,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
instructors,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
helpful,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
generous,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
extensions,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
take,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
time,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
sometimes,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
confusion/frustration,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
,201,2018-01-18 00:00:00,assignments,Lectures are confusing and difficult,4
might,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
one,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
tiny,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
thing,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
tripping,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
takes,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
forever,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
figure,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
computer,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
noob,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
like,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
weeks,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
okay,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
weeks,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
quite,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
tough,200,2018-01-19 00:00:00,assignments,Lectures are confusing and difficult,2
when/if,W266,2018-09-19 00:00:00,instructors,Highly recommending this class,4
things,W266,2018-09-19 00:00:00,instructors,Highly recommending this class,4
challenging,W266,2018-09-19 00:00:00,instructors,Highly recommending this class,4
makes,W266,2018-09-19 00:00:00,instructors,Highly recommending this class,4
available,W266,2018-09-19 00:00:00,instructors,Highly recommending this class,4
oh,W266,2018-09-19 00:00:00,instructors,Highly recommending this class,4
consistently,W266,2018-09-19 00:00:00,instructors,Highly recommending this class,4
one,W266,2018-07-25 00:00:00,instructors,Highly recommending this class,4
consistently,W266,2018-07-25 00:00:00,instructors,Highly recommending this class,4
manages,W266,2018-07-25 00:00:00,instructors,Highly recommending this class,4
time,W266,2018-07-25 00:00:00,instructors,Highly recommending this class,4
effectively,W266,2018-07-25 00:00:00,instructors,Highly recommending this class,4
knows,W266,2018-07-25 00:00:00,instructors,Highly recommending this class,4
wants,W266,2018-07-25 00:00:00,instructors,Highly recommending this class,4
(and,W266,2018-07-25 00:00:00,instructors,Highly recommending this class,4
be),W266,2018-07-25 00:00:00,instructors,Highly recommending this class,4
valuable,W266,2018-07-25 00:00:00,instructors,Highly recommending this class,4
underappreciated,W266,2018-07-25 00:00:00,instructors,Highly recommending this class,4
skill,W266,2018-07-25 00:00:00,instructors,Highly recommending this class,4
program,241,2018-11-20 00:00:00,miscellaneous,Course subject matter,2
appears,241,2018-11-20 00:00:00,miscellaneous,Course subject matter,2
badly,241,2018-11-20 00:00:00,miscellaneous,Course subject matter,2
understaffed,241,2018-11-20 00:00:00,miscellaneous,Course subject matter,2
upcoming,241,2018-11-20 00:00:00,miscellaneous,Course subject matter,2
term,241,2018-11-20 00:00:00,miscellaneous,Course subject matter,2
live,266,2018-06-02 00:00:00,instructors,Class discussion,3
sessions,266,2018-06-02 00:00:00,instructors,Class discussion,3
lectures,266,2018-06-02 00:00:00,instructors,Class discussion,3
discussions,266,2018-06-02 00:00:00,instructors,Class discussion,3
,266,2018-06-02 00:00:00,instructors,Class discussion,3
based,266,2018-06-02 00:00:00,instructors,Class discussion,3
midterm,266,2018-06-02 00:00:00,instructors,Class discussion,3
feedback,266,2018-06-02 00:00:00,instructors,Class discussion,3
,266,2018-06-02 00:00:00,instructors,Class discussion,3
tried,266,2018-06-02 00:00:00,instructors,Class discussion,3
make,266,2018-06-02 00:00:00,instructors,Class discussion,3
interactive,266,2018-06-02 00:00:00,instructors,Class discussion,3
eager,266,2018-06-02 00:00:00,instructors,Class discussion,3
incorporate,266,2018-06-02 00:00:00,instructors,Class discussion,3
changes,266,2018-06-02 00:00:00,instructors,Class discussion,3
next,266,2018-06-02 00:00:00,instructors,Class discussion,3
term,266,2018-06-02 00:00:00,instructors,Class discussion,3
,266,2018-06-02 00:00:00,instructors,Class discussion,3
also,266,2018-06-02 00:00:00,instructors,Class discussion,3
easy,266,2018-06-02 00:00:00,instructors,Class discussion,3
grader,266,2018-06-02 00:00:00,instructors,Class discussion,3
heard,207,2018-10-31 00:00:00,instructors,Confused by grading,2
giving,207,2018-10-31 00:00:00,instructors,Confused by grading,2
surprise,207,2018-10-31 00:00:00,instructors,Confused by grading,2
assignments,207,2018-10-31 00:00:00,instructors,Confused by grading,2
short,207,2018-10-31 00:00:00,instructors,Confused by grading,2
deadlines,207,2018-10-31 00:00:00,instructors,Confused by grading,2
worried,207,2018-10-31 00:00:00,instructors,Confused by grading,2
kind,207,2018-10-31 00:00:00,instructors,Confused by grading,2
behaviour,207,2018-10-31 00:00:00,instructors,Confused by grading,2
would,207,2018-10-31 00:00:00,instructors,Confused by grading,2
affect,207,2018-10-31 00:00:00,instructors,Confused by grading,2
study,207,2018-10-31 00:00:00,instructors,Confused by grading,2
work,207,2018-10-31 00:00:00,instructors,Confused by grading,2
activity,207,2018-10-31 00:00:00,instructors,Confused by grading,2
planning,207,2018-10-31 00:00:00,instructors,Confused by grading,2
good,241,2018-09-04 00:00:00,instructors,Professors know their stuff,4
making,241,2018-09-04 00:00:00,instructors,Professors know their stuff,4
sync,241,2018-09-04 00:00:00,instructors,Professors know their stuff,4
time,241,2018-09-04 00:00:00,instructors,Professors know their stuff,4
effective,241,2018-09-04 00:00:00,instructors,Professors know their stuff,4
knows,241,2018-09-04 00:00:00,instructors,Professors know their stuff,4
stuff,241,2018-09-04 00:00:00,instructors,Professors know their stuff,4
unit,200,2018-09-10 00:00:00,async,Lectures are confusing and difficult,2
bit,200,2018-09-10 00:00:00,async,Lectures are confusing and difficult,2
rushed,200,2018-09-10 00:00:00,async,Lectures are confusing and difficult,2
confusing,200,2018-09-10 00:00:00,async,Lectures are confusing and difficult,2
wish,207,2018-06-28 00:00:00,instructors,Highly recommending this class,3
professor,207,2018-06-28 00:00:00,instructors,Highly recommending this class,3
would,207,2018-06-28 00:00:00,instructors,Highly recommending this class,3
check,207,2018-06-28 00:00:00,instructors,Highly recommending this class,3
make,207,2018-06-28 00:00:00,instructors,Highly recommending this class,3
sure,207,2018-06-28 00:00:00,instructors,Highly recommending this class,3
i'm,207,2018-06-28 00:00:00,instructors,Highly recommending this class,3
getting,207,2018-06-28 00:00:00,instructors,Highly recommending this class,3
understanding,207,2018-06-28 00:00:00,instructors,Highly recommending this class,3
content,207,2018-06-28 00:00:00,instructors,Highly recommending this class,3
professor,266,2018-12-21 00:00:00,instructors,Always willing to explain concepts,2
needs,266,2018-12-21 00:00:00,instructors,Always willing to explain concepts,2
explicit,266,2018-12-21 00:00:00,instructors,Always willing to explain concepts,2
explaining,266,2018-12-21 00:00:00,instructors,Always willing to explain concepts,2
concepts,266,2018-12-21 00:00:00,instructors,Always willing to explain concepts,2
like,266,2018-12-21 00:00:00,instructors,Always willing to explain concepts,2
take,266,2018-12-21 00:00:00,instructors,Always willing to explain concepts,2
time,266,2018-12-21 00:00:00,instructors,Always willing to explain concepts,2
pace,210,2018-06-03 00:00:00,miscellaneous,Lectures are confusing and difficult,1
needs,210,2018-06-03 00:00:00,miscellaneous,Lectures are confusing and difficult,1
